Search Engine,Link,Title,Source
Bing,https://markets.businessinsider.com/news/stocks/relx-plc-rlxxf-gets-a-buy-from-credit-suisse-1032232741,RELX plc (RLXXF) Gets a Buy from Credit Suisse,Business Insider
Bing,https://www.politico.eu/article/switzerland-banking-credit-suisse-collapse-ubs-markets/,"If boring Switzerland can’t save its banks, who can?",Politico Europe
Bing,https://www.bloomberg.com/news/articles/2023-04-12/swiss-watchdog-learned-sec-credit-suisse-probe-details-in-march,Swiss Regulator Was in the Dark on Credit Suisse-SEC Probe,Bloomberg L.P.
Bing,https://newsheater.com/2023/04/17/credit-suisse-group-ag-cs-stock-price-and-analyst-predictions/,Credit Suisse Group AG (CS) Stock Price and Analyst Predictions,newsheater
Bing,https://www.msn.com/en-us/money/companies/ubs-taps-jpmorgan-to-explore-possible-ipo-of-credit-suisse-s-domestic-business-report/ar-AA19Og4j,UBS taps JPMorgan to explore possible IPO of Credit Suisse’s domestic business: report,MarketWatch on MSN
Bing,https://www.msn.com/en-us/money/markets/credit-suisse-cs-gains-as-market-dips-what-you-should-know/ar-AA19N9Iq,Credit Suisse (CS) Gains As Market Dips: What You Should Know,Zacks.com on MSN
Bing,https://www.bloomberg.com/news/articles/2023-04-13/ubs-hires-strategy-consultants-oliver-wyman-to-help-with-credit-suisse-deal,UBS Hires Strategy Consultants Oliver Wyman to Help With Credit Suisse Integration,Bloomberg L.P.
Bing,https://www.msn.com/en-gb/news/world/credit-suisse-rescue-package-rejected-by-swiss-parliament/ar-AA19M7mP,Credit Suisse rescue package rejected by Swiss parliament,Reuters on MSN
Bing,https://abcnews.go.com/Business/wireStory/swiss-cut-66m-bonuses-top-credit-suisse-execs-98383781,Swiss cut up to $66M in bonuses for top Credit Suisse execs,ABC
Bing,https://www.msn.com/en-ph/news/other/swiss-president-backs-credit-suisse-takeover/ar-AA19JaJM,Swiss president backs Credit Suisse takeover,The Manila Times on MSN
Bing,https://www.bakersfield.com/ap/news/rosen-a-globally-recognized-law-firm-encourages-credit-suisse-group-ag-investors-with-losses/article_a80cd82f-b5ab-525f-8fc8-16d292ae54a2.html,"ROSEN, A GLOBALLY RECOGNIZED LAW FIRM, Encourages Credit Suisse Group AG Investors with Losses ...",The Bakersfield Californian
Bing,https://www.finews.com/news/english-news/56833-karin-keller-sutter-ubs-credit-suissedeal,Is the UBS-Credit Suisse Deal on the Brink of Collapse?,finews
Bing,https://www.finews.com/news/english-news/56836-billions-outflows-credit-credit-suisse-partially-stopped,Has the Bleeding of Billions From Credit Suisse Stopped?,finews
Bing,https://www.finews.com/news/english-news/56827-credit-suisse-integration-ubs-jobs-employees-staff-culture-brand-image-english,Credit Suisse: Mentally Checked Out,finews
Bing,https://www.inferse.com/485685/xrp-volcano-to-blow-soon-credit-suisse-may-cause-another-market-crash-heres-why-btc-may-end-q4-in-green-zone-crypto-news-digest-by-u-today-u-today/,"XRP Volcano to Blow Soon, Credit Suisse May Cause Another Market Crash, Here’s Why BTC May End Q4 in Green Zone: Crypto News Digest...",Inferse
Bing,https://www.internationalinvestment.net/news/4112216/federal-reserve-approves-ubs-takeover-credit-suisse-us,Federal Reserve approves UBS takeover of Credit Suisse US,internationalinvestment
Bing,https://www.bloomberg.com/press-releases/2023-04-14/shareholder-alert-pomerantz-law-firm-reminds-shareholders-with-losses-on-their-investment-in-credit-suisse-group-ag-of-class,SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in Credit Suisse Group AG of Class,Bloomberg L.P.
Bing,https://www.finews.com/news/english-news/56801-the-hidden-treasures-of-credit-suisse,The Hidden Treasures of Credit Suisse,finews
Bing,https://www.finews.com/news/english-news/56830-mufg-clients-hit-by-at1-wipeout,MUFG Clients Hit by Credit Suisse AT1 Wipeout,finews
Bing,https://lenews.ch/2023/04/14/credit-suisse-swiss-parliament-rejects-109-billion-government-backstop/,Credit Suisse: Swiss parliament rejects 109 billion government backstop,Le News
Bing,https://marketingsentinel.com/2023/04/13/investing-now-could-prove-beneficial-for-credit-suisse-group-ag-nyse-cs/,Investing Now Could Prove Beneficial For Credit Suisse Group AG (NYSE: CS),marketingsentinel
Bing,https://nypost.com/2023/03/21/ubs-credit-suisse-takeover-could-layoff-tens-of-thousands/,Credit Suisse rescue reportedly could spur ‘tens of thousands’ of layoffs,New York Post
Bing,https://nypost.com/2023/03/20/credit-suisse-bondholders-blast-insane-ubs-takeover/,Credit Suisse bondholders blast ‘insane’ UBS takeover: ‘Against the law’,New York Post
Bing,https://www.forbes.com/sites/glebtsipursky/2023/03/24/the-collapse-of-credit-suisse-a-cautionary-tale-of-returning-to-the-office/,Credit Suisse’s Collapse: A Cautionary Tale Of Returning To The Office,Forbes
Bing,https://www.reuters.com/business/finance/credit-suisse-how-did-it-get-crisis-point-2023-03-16/,What happened at Credit Suisse and how did it reach crisis point?,Reuters
Bing,https://www.forbes.com/sites/qai/2023/03/21/with-credit-suisse-investors-the-latest-to-see-massive-losses-are-more-bank-failures-to-come/,"With Credit Suisse Investors The Latest To See Massive Losses, Are More Bank Failures To Come?",Forbes
Bing,https://www.cnbc.com/2023/03/18/credit-suisse-banking-experts-predict-what-could-happen-next.html,Fail or sale? What could be next for stricken Credit Suisse,CNBC
Bing,https://www.finews.com/news/english-news/56818-sweeping-up-shambles-from-credit-suisse-debacle,Sweeping up the Shambles From the Credit Suisse Debacle,finews
Bing,https://www.msn.com/en-us/money/savingandinvesting/credit-suisse-s-days-are-numbered/ar-AA18MJEG,Credit Suisse's Days Are Numbered,MSN
Bing,https://newsheater.com/2023/04/13/credit-suisse-group-ag-cs-shares-soar-above-1-year-high/,Credit Suisse Group AG (CS) Shares Soar Above 1-Year High,newsheater
Bing,https://www.finews.com/news/english-news/56817-ubs-cs-first-quarter-singapore-ib-ib-fees-market-share,Credit Suisse is Going Out with a Bang in Singapore,finews
Bing,https://www.cnn.com/2023/03/19/business/credit-suisse-ubs-rescue/index.html,UBS is buying Credit Suisse in bid to halt banking crisis,CNN
Bing,https://www.cnn.com/2023/03/21/investing/credit-suisse-banking-crisis-bear-stearns/index.html,Credit Suisse went the way of Bear Stearns in 2008. But this crisis is different,CNN
Bing,https://www.cnn.com/2023/03/29/politics/credit-suisse-justice-department/index.html,Credit Suisse’s efforts to resolve DOJ probe complicated by bank’s fall,CNN
Bing,https://www.usatoday.com/story/money/business/2023/03/19/ubs-announces-takeover-credit-suisse/11504931002/,Swiss banking giant UBS to buy troubled rival Credit Suisse to avoid a larger global financial crisis,USA Today
Bing,https://www.cnn.com/2023/03/18/business/credit-suisse-crisis-ubs/index.html,Exclude (no logo),CNN
Bing,https://www.ibtimes.com/credit-suisse-bank-sunk-scandals-3678347,Credit Suisse: A Bank Sunk By Scandals,International Business Times
Bing,https://www.boston.com/news/business/2023/03/19/ubs-to-buy-credit-suisse-for-nearly-3-25-billion-to-calm-turmoil/,UBS to buy Credit Suisse for nearly $3.25 billion to calm turmoil,Boston.com
Bing,https://abcnews.go.com/Business/wireStory/credit-suisse-bank-takeover-calm-financial-fears-97992021,Will the Credit Suisse bank takeover calm financial fears?,ABC News
Bing,https://www.nytimes.com/2023/03/19/business/ubs-credit-suisse.html,UBS Agrees to Buy Rival Credit Suisse,The New York Times
Bing,https://www.thestreet.com/banking/credit-suisse-surrenders,Credit Suisse Surrenders,TheStreet.com
Bing,https://www.cnn.com/2023/03/23/investing/credit-suisse-ubs-impact-switzerland/index.html,Too big for Switzerland? Credit Suisse rescue creates bank twice the size of the economy,CNN
Bing,https://www.cnn.com/2023/03/29/investing/credit-suisse-american-tax-evasion/index.html,"Credit Suisse is still helping ultra-wealthy Americans evade taxes, Senate panel says",CNN
Bing,https://abcnews.go.com/International/wireStory/credit-suisse-customers-feel-mix-anger-relief-after-98042413,"Credit Suisse customers feel mix of anger, relief after sale",ABC News
Bing,https://www.reuters.com/business/finance/what-is-next-credit-suisse-after-cash-lifeline-2023-03-16/,What is next for Credit Suisse after cash lifeline?,Reuters
Bing,https://www.latimes.com/business/story/2023-03-19/banking-giant-ubs-acquiring-credit-suisse-to-rein-in-turmoil,UBS to buy Credit Suisse for nearly $3.25 billion to calm turmoil,Los Angeles Times
Bing,https://www.cnn.com/business/live-news/stock-market-credit-suisse-bank-merger-03-20-23/h_3cc69b5628746d3eb4e364f1fe3aa60c,Latest on the banking crisis and global markets,CNN
Bing,https://www.reuters.com/business/finance/how-credit-suisse-has-evolved-over-167-years-2023-03-18/,How Credit Suisse has evolved over 167 years,Reuters
Bing,https://abcnews.go.com/Business/wireStory/ubs-buy-credit-suisse-325b-calm-turmoil-97980139,"Credit Suisse-UBS deal offers hope, but bank doubts persist",ABC News
Bing,https://www.usnews.com/news/business/articles/2023-03-19/swiss-to-hold-news-conference-amid-credit-suisse-troubles,UBS to Buy Credit Suisse for Nearly $3.25B to Calm Turmoil,U.S. News & World Report
Bing,https://www.usnews.com/news/business/articles/2023-03-20/ubs-to-buy-credit-suisse-for-nearly-3-25b-to-calm-turmoil,"Credit Suisse-UBS Deal Offers Hope, but Bank Doubts Persist",U.S. News & World Report
Bing,https://nypost.com/2023/03/19/ubs-agrees-to-buy-troubled-credit-suisse-for-more-than-2b-to-secure-financial-stability/,UBS agrees to buy troubled Credit Suisse for more than $3B to ‘secure financial stability’,New York Post
Bing,https://www.cnbc.com/2023/03/21/what-are-credit-suisses-at1-bonds-or-cocos-and-why-do-they-matter.html,Everyone's talking about Credit Suisse's risky bonds. Here's what they are and why they matter,CNBC
Bing,https://www.morningstar.com/articles/1144954/why-the-ubs-takeover-of-credit-suisse-is-bad-for-bondholders,Why the UBS Takeover of Credit Suisse Is Bad for Bondholders,Morningstar
Bing,https://www.cnn.com/2023/03/21/business/credit-suisse-merchandise-online/index.html,"Credit Suisse’s gold bars, hats and bags are cropping up in online stores",CNN
Bing,https://www.thestreet.com/banking/the-last-hours-of-credit-suisse-as-they-might-have-gone,The Last Hours of Credit Suisse (as They Might Have Gone),TheStreet.com
Bing,https://abcnews.go.com/International/wireStory/ubs-buy-credit-suisse-325b-calm-turmoil-97980137,"Credit Suisse-UBS deal offers hope, but bank doubts persist",ABC News
Bing,https://www.foxbusiness.com/economy/ubs-reaches-agreement-to-buy-credit-suisse-after-upping-offer,UBS reaches agreement to buy Credit Suisse after upping offer,Fox Business
Bing,https://abcnews.go.com/International/wireStory/credit-suisse-bank-takeover-calm-financial-fears-97992018,Will the Credit Suisse bank takeover calm financial fears?,ABC News
Bing,https://www.barrons.com/news/crunch-weekend-for-crisis-hit-credit-suisse-30647397,UBS In Talks To Save Credit Suisse,Barron's
Bing,https://www.thestreet.com/banking/credit-suisses-days-are-numbered,Credit Suisse's Days Are Numbered,TheStreet.com
Bing,https://nypost.com/2023/03/21/jeff-gundlach-shreds-credit-suisse-creditors-put-on-your-big-boy-pants/,Hedge fund boss Jeff Gundlach shreds Credit Suisse creditors: ‘Put on your big boy pants’,New York Post
Bing,https://nypost.com/2023/03/20/credit-suisse-gold-bars-vintage-swag-for-sale-after-ubs-merger-deal/,"Credit Suisse gold bars, vintage swag for sale after UBS merger deal",New York Post
Bing,https://www.reuters.com/breakingviews/ubs-salvages-most-value-credit-suisse-wreck-2023-03-19/,UBS salvages most value from Credit Suisse wreck,Reuters
Bing,https://abcnews.go.com/Business/wireStory/credit-suisse-customers-feel-mix-anger-relief-after-98042415,"Credit Suisse customers feel mix of anger, relief after sale",ABC News
Bing,https://www.cnn.com/2023/03/19/investing/global-markets-ubs-credit-suisse-deal-intl-hnk/index.html,European markets recover on a wild day for bank stocks,CNN
Bing,https://chicago.suntimes.com/business/2023/3/19/23647592/ubs-credit-suisse-svb-signature-bank-federal-reserve-fdic-turmoil-banking-industry,UBS to buy Credit Suisse for nearly $3.25 billion to calm turmoil in banking industry,Chicago Sun-Times
Bing,https://www.msn.com/en-us/money/personalfinance/credit-suisse-thrown-54-billion-lifeline-in-rush-to-ward-off-global-bank-crisis/ar-AA18HjG7,Credit Suisse thrown $54 billion lifeline in rush to ward off global bank crisis,MSN
Bing,https://www.syracuse.com/business/2023/03/credit-suisse-ubs-shares-plunge-after-swiss-bank-takeover-announcement.html,"Credit Suisse, UBS shares plunge after Swiss bank takeover announcement",syracuse.com
Bing,https://www.msn.com/en-us/news/world/how-credit-suisse-lured-and-then-burned-the-saudi-crown-prince/ar-AA19lja9,How Credit Suisse lured – and then burned – the Saudi crown prince,MSN
Bing,https://www.businessinsider.com/credit-suisses-investment-bankers-brace-for-job-cuts-after-ubs-rescue-2023-3,Credit Suisse's investment bankers are bracing for widespread cuts by UBS. Insider breaks down the likely winners and losers by division.,Business Insider
Bing,https://www.businessinsider.com/credit-suisse-staff-bonuses-work-normal-ubs-bank-merger-crisis-2023-3,Credit Suisse tells staff to keep working and that salary and bonus will be paid 'as previously communicated' after UBS takeover deal: reports,Business Insider
Bing,https://www.cnbc.com/2023/03/21/credit-suisse-bondholders-prepare-lawsuit-after-at1-bond-writedown-in-ubs-deal.html,Credit Suisse bondholders prepare lawsuit after contentious $17 billion writedown,CNBC
Bing,https://www.forbes.com/sites/jackkelly/2023/03/19/ubs-buys-beleaguered-credit-suisse-to-avoid-a-potential-financial-contagion-large-layoffs-are-likely/,UBS To Buy Beleaguered Credit Suisse To Avoid A Potential Financial Contagion—Large Layoffs Are Likely,Forbes
Bing,https://www.nytimes.com/2023/03/22/business/dealbook/credit-suisses-investment-bank.html,Credit Suisse’s Investment Bank Is Slowly Disappearing,The New York Times
Bing,https://www.fool.com/investing/2023/03/20/credit-suisse-is-being-acquired-shares-are-getting/,Credit Suisse Is Being Acquired -- Shares Are Getting Hammered,The Motley Fool
Bing,https://www.thestreet.com/memestocks/amc/what-does-amc-stock-have-to-do-with-the-collapse-of-credit-suisse,What Does AMC Stock Have to Do With the Collapse of Credit Suisse?,TheStreet.com
Bing,https://www.barrons.com/news/credit-suisse-a-bank-sunk-by-scandals-2b069676,Credit Suisse: A Bank Sunk By Scandals,Barron's
Bing,https://news.yahoo.com/credit-suisse-crossroads-stocks-slide-174026134.html,Credit Suisse at a crossroads as stocks slide again,Yahoo News
Bing,https://abcnews.go.com/Business/wireStory/ubs-brings-back-ermotti-ceo-credit-suisse-deal-98198740,UBS brings back Ermotti as CEO with Credit Suisse deal ahead,ABC News
Bing,https://www.msn.com/en-us/money/personalfinance/credit-suisse-surrenders/ar-AA18P4G1,Credit Suisse Surrenders,MSN
Bing,https://www.cnbc.com/2023/03/24/deutsche-bank-is-not-the-next-credit-suisse-analysts-say-as-panic-spreads.html,"Deutsche Bank is not the next Credit Suisse, analysts say as panic spreads",CNBC
Bing,https://news.yahoo.com/credit-suisse-customers-feel-mix-140727708.html,"Credit Suisse customers feel mix of anger, relief after sale",Yahoo News
Bing,https://news.yahoo.com/credit-suisse-bank-sunk-scandals-220025267.html,Credit Suisse: a bank sunk by scandals,Yahoo News
Bing,https://www.newsday.com/business/credit-suisse-federal-council-ubs-e7ou8pv2,"UBS acquiring smaller, troubled rival Credit Suisse for nearly $3.25B",Newsday
Bing,https://markets.businessinsider.com/news/stocks/credit-suisse-svb-bank-financial-crisis-stock-price-cds-saudi-2023-3,UBS is officially buying Credit Suisse in a historic rescue deal. This is how we got here.,Business Insider
Bing,https://www.nytimes.com/2023/03/29/business/dealbook/ubs-credit-suisse-sergio-ermotti.html,UBS Taps an Ex-C.E.O. to ‘Pilot’ Its Takeover of Credit Suisse,The New York Times
Bing,https://www.nytimes.com/2023/03/20/business/dealbook/ubs-bank-stocks-credit-suisse.html,Why More Deals Are Likely After the Fall of Credit Suisse,The New York Times
Bing,https://www.kcci.com/article/ubs-is-buying-credit-suisse-to-halt-banking-crisis/43358804,UBS is buying Credit Suisse in bid to halt banking crisis,KCCI Des Moines
Bing,https://www.msn.com/en-us/money/companies/ubs-reaches-agreement-to-buy-credit-suisse-after-upping-offer-report/ar-AA18OPNO,UBS reaches agreement to buy Credit Suisse after upping offer,MSN
Bing,https://abcnews.go.com/International/wireStory/ubs-brings-back-ermotti-ceo-credit-suisse-deal-98198739,UBS brings back Ermotti as CEO with Credit Suisse deal ahead,ABC News
Bing,https://www.cnbc.com/2023/03/17/credit-suisse-timeline-how-years-of-turbulence-came-to-a-head.html,From spying to Swiss bailout: How years of turbulence at Credit Suisse came to a head,CNBC
Bing,https://nypost.com/2023/03/18/ubs-closing-in-on-deal-to-buy-fellow-swiss-bank-credit-suisse/,UBS closing in on deal to buy fellow Swiss bank Credit Suisse,New York Post
Bing,https://www.reuters.com/business/finance/credit-suisse-shares-drop-fresh-record-low-cds-widen-2023-03-15/,Credit Suisse stock slump triggers close monitoring by regulators,Reuters
Bing,https://www.upi.com/Top_News/World-News/2023/03/20/UBS-Credit-Suisse-Rescue-Takover-Sends-Shockwaves-Through-Markets/9431679306214/,UBS rescue of Credit Suisse sends shudder through markets,UPI
Bing,https://www.fool.com/investing/2023/03/22/ubs-acquisition-credit-suisse-pay-off-shareholders/,Will UBS' Acquisition of Credit Suisse Pay Off for Shareholders?,The Motley Fool
Bing,https://www.vox.com/business-and-finance/2023/3/20/23648853/credit-suisse-ubs-silicon-valley-signature-banking-crisis,The banking crisis might not be over,Vox
Bing,https://www.businessinsider.com/ubs-acquisition-credit-suisse-swiss-banking-wealth-management-2023-3,Swiss Miss: Why UBS's deal with Credit Suisse will threaten its hold on rich clients,Business Insider
Bing,https://www.thestreet.com/banking/credit-suisse-catches-its-breath-but-for-how-long,Credit Suisse Catches Its Breath. But for How Long?,TheStreet.com
Bing,https://www.cnbc.com/2023/01/24/qatar-doubles-credit-suisse-stake.html,Qatar doubles Credit Suisse stake as embattled lender forges ahead with strategic overhaul,CNBC
