Link,Title,Body,Author,Published
https://markets.businessinsider.com/news/stocks/ubs-sticks-to-their-buy-rating-for-deutsche-bank-ag-db-1032231146,UBS Sticks to Their Buy Rating for Deutsche Bank AG (DB),"In a report released today, Daniele Brupbacher from UBS maintained a Buy rating on Deutsche Bank AG (DB – Research Report), with a price target of EUR17.20. The company’s shares opened today at $10.51.

According to TipRanks, Brupbacher is an analyst with an average return of -2.2% and a 39.19% success rate.

In addition to UBS, Deutsche Bank AG also received a Buy from J.P. Morgan’s Kian Abouhossein in a report issued today. However, yesterday, HSBC maintained a Hold rating on Deutsche Bank AG (NYSE: DB).

See today’s best-performing stocks on TipRanks >>

Based on Deutsche Bank AG’s latest earnings release for the quarter ending December 31, the company reported a quarterly revenue of $6.09 billion and a net profit of $1.95 billion. In comparison, last year the company earned a revenue of $5.85 billion and had a net profit of $263 million

TipRanks has tracked 36,000 company insiders and found that a few of them are better than others when it comes to timing their transactions. See which 3 stocks are most likely to make moves following their insider activities.

Founded in 1870, Germany-based Deutsche Bank AG provides investment, financial, and related products and services to private individuals, corporate entities, and institutional clients worldwide. It operates through the following divisions: Corporate Bank, Investment Bank, Private Bank and Asset Management.

Read More on DB:",[],
https://markets.businessinsider.com/news/stocks/ubs-keeps-their-buy-rating-on-lanxess-lnxsf-1032230143,UBS Keeps Their Buy Rating on LANXESS (LNXSF),"UBS analyst Andrew Stott maintained a Buy rating on LANXESS (LNXSF – Research Report) today and set a price target of EUR50.00. The company’s shares closed yesterday at $40.22.

Stott covers the Basic Materials sector, focusing on stocks such as LANXESS, Clariant AG, and Wacker Chemie AG. According to TipRanks, Stott has an average return of 7.8% and a 60.53% success rate on recommended stocks.

LANXESS has an analyst consensus of Strong Buy, with a price target consensus of $54.98, a 36.70% upside from current levels. In a report released on April 3, Deutsche Bank also maintained a Buy rating on the stock with a EUR47.00 price target.

See the top stocks recommended by analysts >>

The company has a one-year high of $52.65 and a one-year low of $27.78. Currently, LANXESS has an average volume of 666.

TipRanks has tracked 36,000 company insiders and found that a few of them are better than others when it comes to timing their transactions. See which 3 stocks are most likely to make moves following their insider activities.

LANXESS AG is a holding company, which engages in the provision of specialty chemicals. It operates through the following segments: Advanced Intermediates, Specialty Additives, Performance Chemicals, High Performance Materials, and Arlanxeo. The Advanced Intermediates segment consists of industrial chemical intermediates and a key player in the custom synthesis, and manufacturing of chemical precursors and specialty active ingredients. The Specialty Additives segment focuses on specialty additive chemicals. The Performance Chemicals segment covers application-oriented process, and functional chemicals operations. The High Performance Materials segment represents plastic activities in the engineering materials. The Arlanxeo segment refers to synthetic rubber activities. The company was founded on July 1, 2004 and is headquartered in Leverkusen, Germany.

Read More on LNXSF:",[],
https://www.sportsbusinessdaily.com/Daily/Issues/2023/04/10/Facilities/ubs-arena-islanders-naming-rights-mercedes-f1-team-sponsorship.aspx,"UBS says Isles deal ‘has delivered,’ F1 ‘important’ for brand","The Islanders this week will wrap up UBS Arena’s second regular season, and the building’s naming rights sponsor feels the venue “has certainly delivered” thus far. “It’s won several design awards, and that’s been very important for us when it comes to our client base,” notes Anneliese Mesilati, UBS’ head of brand activation, sponsorships and events, Americas. “We’re a global wealth manager, so for us to be able to bring our clients through the door and see this luxury, elevated experience is extremely important. … Around 97% of the club spaces have been sold, so that’s important for us.” UBS, a Switzerland-based financial services and wealth advisory firm, has not been a notable spender in U.S. sports sponsorships until recently. The company, which now has around one-third of its employees based in the U.S., inked its most high-profile stateside deal by putting the UBS name on the Isles’ arena as part of a 20-year pact. “It was an opportunity for us to demonstrate and accelerate our commitment and presence in the U.S.,” said Mesilati. “We viewed that this would be a highly visible destination for visitors across the globe, but also from the New York area, which is extremely important for our ultra-high net worth clients.” Mesilati also noted the timing of the deal, signed in July 2020, meant UBS was taking something of a chance on the bounceback of the live fan experience. “It was very counterintuitive to enter into a naming rights agreement in the middle of a global pandemic,” she said. “But we always had absolute confidence.”

STRONG AS OAK: One key area of collaboration between UBS and the Islanders at the local level has come in the form of the 43 Oak Foundation, a DEI-driven youth hockey program that UBS and the Islanders have pledged $1M toward over a five-year period. The effort, which has seen involvement from both Islanders and UBS execs, focuses on bringing down barriers to playing hockey for underprivileged and minority athletes, serving primarily N.Y. metro area players ages 12-22 by providing transportation, equipment, ice time, funding for travel and other resources -- not to mention mentorship from both Islanders and UBS senior execs. “We work very closely with the players on career development, interview skills,” Mesilati noted when talking about off-ice efforts within the program. “We can have generational impact there.” Participation in the initiative has grown 500% since its start, and has even expanded beyond the N.Y. metro area.

WEALTH MANAGEMENT: Another key sports sponsorship pact for UBS is with the Mercedes F1 team, which counts Lewis Hamilton and George Russell as drivers. Mesilati said the growth of F1 in the U.S. has “extremely important” to UBS -- something she attributed to the popularity of “Drive to Survive” on Netflix. “Miami is a core market for UBS,” Mesilati noted when discussing the race that debuted on the grounds of Hard Rock Stadium last year. “We have a huge percentage of our business in the Miami area. We were extremely over-subscribed. Huge amount of demand from our clients. … We cannot wait for Vegas. … It will be a huge platform for us.” UBS around two years ago also began sponsoring shows on streaming service PlayersTV to promote its wealth management services. That included “Front Office,” a Chris Paul-backed show focused on athlete entrepreneurs such as Michelle Wie, Mookie Betts and Travis Kelce. Two other shows -- “Long Game” and “Level Up” -- are hosted by former NFLer and current UBS exec Wale Ogunleye. “It really worked for us because it enabled a way for us to authentically engage with athletes,” said Mesilati.",[],2023-04-10 00:00:00
https://www.msn.com/en-us/money/markets/ubs-gr-unusual-options-activity/ar-AA19MTqC,MSN,,[],
https://www.msn.com/en-us/money/companies/mcdonalds-same-store-growth-will-accelerate-past-internal-estimates-ubs-geiger/vi-AA19GzTG,MSN,,[],
https://finance.yahoo.com/video/chinas-recovery-track-says-ubss-031335687.html,"China's Recovery Is Right on Track, Says UBS's Hu","""China's growth is on track,"" says Hu Yifan, regional chief investment officer at UBS Global Wealth Management CIO. She says she's also optimistic on China's property market and expects the country's growth this year to be 5.5%. She speaks on ""Bloomberg Markets: Asia.""",[],
https://www.msn.com/de-de/finanzen/top-stories/ubs-holt-oliver-wyman-als-hilfe-bei-credit-suisse-integration/ar-AA19OjKD,MSN,,[],
https://markets.businessinsider.com/news/stocks/mercedes-benz-group-mbgaf-receives-a-buy-from-ubs-1032230029,Mercedes-Benz Group (MBGAF) Receives a Buy from UBS,"UBS analyst Patrick Hummel maintained a Buy rating on Mercedes-Benz Group (MBGAF – Research Report) today and set a price target of EUR85.00. The company’s shares closed yesterday at $76.25.

Hummel covers the Consumer Goods sector, focusing on stocks such as Tesla, Mercedes-Benz Group, and Bayerische Motoren Werke Aktiengesellschaft. According to TipRanks, Hummel has an average return of 10.4% and a 52.94% success rate on recommended stocks.

Mercedes-Benz Group has an analyst consensus of Strong Buy, with a price target consensus of $99.75, representing a 30.82% upside. In a report released today, J.P. Morgan also maintained a Buy rating on the stock with a EUR90.00 price target.

See the top stocks recommended by analysts >>

MBGAF market cap is currently $81.57B and has a P/E ratio of 5.36.

TipRanks has tracked 36,000 company insiders and found that a few of them are better than others when it comes to timing their transactions. See which 3 stocks are most likely to make moves following their insider activities.

Daimler AG engages in the production and distribution of cars, trucks, and vans. It operates through the following segments: Mercedes-Benz Cars, Daimler Trucks, Mercedes-Benz Vans, Daimler Buses, and Daimler Financial Services. The Mercedes-Benz Cars segment sells passenger cars and off-road vehicles under the Mercedes-Benz brand and small cars under the smart brand. The Daimler Trucks distributes its trucks under the brand names Mercedes-Benz, Freightliner, FUSO, Western Star, and BharatBenz. The Mercedes-Benz Vans segment manufactures commercial vans such as Sprinter large van, the Vito mid-size van, and the Mecedez-Benz Citan urban delivery van. The Daimler Buses segment trades city and intercity buses, coaches, and bus chassis under the Mercedes-Benz and Setra brands. The Daimler Financial Services segment consists of tailored financing and leasing packages for customers and dealers. It also provides services such as insurance, fleet management, investment products, and credit cards. The company was founded by Gottlieb Daimler and Carl Benz in 1926 and is headquartered in Stuttgart, Germany.

Read More on MBGAF:",[],
https://commercialobserver.com/2023/04/ubs-inks-lease-at-skanskas-upcoming-17xm-tower-in-dc/,UBS Inks Lease at Skanska’s Upcoming 17xM Tower in DC – Commercial Observer,"It appears that the much-hyped flight to quality is still a thing — for now.

Investment bank UBS has signed a 12-year lease for 23,644 square feet at Skanska’s 17xM office tower in Downtown Washington, D.C., which is currently under construction.

SEE ALSO: Mattress Seller Saatva Opening Retail Shop and Offices in the Flatiron District

This is the second lease at the property after law firm Gibson, Dunn & Crutcher announced it would anchor the 11-story property at 1700 M Street NW, having signed a lease for 163,715 square feet back in 2021, Commercial Observer reported at the time.

Together the two leases bring the 334,000-square-foot property to 56 percent pre-leased.

Construction at the Kohn Pedersen Fox-designed building topped out last month, and it is scheduled for completion in 2024, at which point UBS will relocate, moving from its current offices at 1501 K Street NW, according to Skanska. The project was estimated to cost $216 million when the company first broke ground in 2021.

Skanska signed a long-term ground lease with JBG Smith in 2019, which owns the 34,000-square-foot property to develop on the site.

Brian Raher at Cushman & Wakefield represented UBS, while CBRE’s Randy Harrell, Jill Goubeaux, Joe Coleman and Lara Nealon represented Skanska in the deal, and are marketing the available space in the property.

Chava Gourarie can be reached at cgourarie@commercialobserver.com.",['Chava Gourarie'],2023-04-12 15:30:44-04:00
https://www.retaildive.com/news/50k-stores-may-close-2027-ubs/647392/,More than 50K stores may close by 2027: UBS,"Dive Brief:

Slowing consumer spending, reduced availability of credit and rising penetration of e-commerce may contribute to the closure of 50,000 retail stores by 2027, UBS analysts led by Michael Lasser said in a report published Tuesday. That forecast is based on the assumption that 25% of online orders will be fulfilled by a retail store by 2027, up from 15% now.

If online penetration reaches 28-29% with 2.5% retail sales growth, up to 130,000 stores could close. Although that estimate is down from what UBS forecasted in 2021, with less access to capital needed to invest in omnichannel, smaller retail chains are most at risk of closing, the analysts said.

Retailers closed more stores than they opened in 2022, reversing a trend in 2021 that saw about 11,000 net stores added to the U.S. retail sector’s brick-and-mortar footprint. That trend is likely to continue “as a tough macro backdrop and shift in spending away from goods forces closures at smaller, undifferentiated retailers,” the analysts said.

Dive Insight:

Over 5,000 stores across all retail sectors have closed since January 2021 or are set to, according to UBS’s tally. “We believe this trend should continue in the years to come, with consumers consolidating their trips and shifting towards online channels. As underperforming retail stores are shuttered, it should help the store productivity of surviving locations,” the analysts said.

Excluding fuel and food service, the U.S. has a current base of about 940,000 retail stores.

UBS highlighted several factors that are driving retail store closures. They include higher costs, which raise the bar for keeping stores open; a decline in units per store in most retail sectors; and the likelihood that store closures will disproportionately affect smaller chains.

“We suspect the pace of store closures among smaller firms will accelerate going forward as online penetration climbs higher,” the analysts said.

From 2007 to 2019, firms with less than 500 employees closed about 40,000 stores, or 5% of their base, while retailers with more than 500 employees added 17,000 stores. The overall cost of doing business rose significantly in the last 12 months, due in part to higher wages. Retail hourly wages, which are typically the largest cost component of running a store, increased about 5% over the last years, the analysts said.

On top of that, retailers will need to increase store productivity by 4.5% annually as retail rents per square foot increase for neighborhood and community centers. “These costs will likely continue to move higher, increasing the hurdle rate to keep stores open,” UBS said.

About 14,000 of the estimated closings will be in the softlines sector. UBS forecasts that department stores and specialty retailers will remain net store closers. Retailers with a heavy mall presence are likely to continue store closings, but off-price retailers should grow units.

The report also singles out consumer electronics and home furnishings as retail sectors that also need to shrink their store footprint. Consumer electronics retailers should close about 9,000 stores, while home furniture stores should shrink by about 4,000 locations.

One change that’s become essential versus discretionary for retailers is an increasing embrace of digital investments like buy online, pay in store; ship from store; same-day delivery; and buy online, return in store. UBS says online retail spending per household was $9,900 in 2022, up from $8,900 a year ago and up from $4,000 in 2015. Companies with a strong DTC focus combined with high brand loyalty, like Nike and Levi’s, are best positioned for the ongoing shift to digital fulfillment.

And, the report notes, in-store fulfillment of digital orders may reduce the risk of store closures, especially for brands and specialty retailers. That shift to individual stores serving as digital fulfillment centers may also reduce the chance that unprofitable stores will close.",['Nate Delesline Iii'],2023-04-12 12:06:00
https://www.msn.com/en-us/money/savingandinvesting/ubs-upgrades-evercore-partners-evr/ar-AA19Mx8X,MSN,,[],
https://www.bloomberg.com/news/articles/2023-04-11/swiss-government-set-for-grilling-over-ubs-credit-suisse-deal,Swiss Government Set for Grilling Over UBS-Credit Suisse Deal,"Idea Generation: Paul Rodriguez Jr.

On this week’s episode of Idea Generation, Paul Rodriguez Jr. describes his early days as a young skateboarder in California, how he became the face of Nike Skate and eventually launched his own brand, Primitive Skateboarding. Along the way, he’s tried his hand at investing, including helping build and sell a craft beer-company.","['Bastian Benrath', 'Follow The Authors']",2023-04-11 00:00:00
