Link,Title,Body,Author,Published
https://www.msn.com/en-us/money/personalfinance/credit-suisse-had-gigantic-outflows-in-weekend-merger-with-ubs-was-announced/ar-AA19KT0J,Credit Suisse had gigantic outflows in weekend merger with UBS was announced,"BERN, April 11 (Reuters) - Credit Suisse had ""gigantic outflows"" in the weekend the Swiss bank's merger with rival UBS was announced, Switzerland's finance minister told Parliament's lower house.

""We had gigantic outflows between Saturday the 18th and Monday the 20th of March,"" Karin Keller-Sutter said at an extraordinary government session called to discuss Credit Suisse's demise and retrospectively vote on the government's rescue package.

She said the bank's elevated outflows were because counterparties were demanding guarantees and because capital was being withdrawn.

(Reporting by Noele Illien Editing by Chris Reese)",[],
https://markets.businessinsider.com/news/stocks/ubs-reaffirms-their-hold-rating-on-challenger-limited-cfigf-1032222772,UBS Reaffirms Their Hold Rating on Challenger Limited (CFIGF),"UBS analyst Scott Russell maintained a Hold rating on Challenger Limited (CFIGF – Research Report) today and set a price target of A$7.50. The company’s shares closed last Wednesday at $4.91.

Russell covers the Financial sector, focusing on stocks such as ASX Limited, Challenger Limited, and QBE Insurance Group Limited. According to TipRanks, Russell has an average return of 3.0% and a 62.26% success rate on recommended stocks.

Challenger Limited has an analyst consensus of Hold, with a price target consensus of $4.89.

See the top stocks recommended by analysts >>

The company has a one-year high of $54.20 and a one-year low of $0.01. Currently, Challenger Limited has an average volume of 350.

TipRanks has tracked 36,000 company insiders and found that a few of them are better than others when it comes to timing their transactions. See which 3 stocks are most likely to make moves following their insider activities.

Challenger’s core business is selling annuity products in the Australian retirement market and, since November 2016, selling Australian-dollar-denominated annuities into Japan’s large retirement market. The firm’s annuity products provide investors guaranteed regular payments over an agreed term for an up-front lump sum investment and is designed primarily to protect investors from the longevity risk of outliving their savings. Challenger also operates a funds management business consisting of Fidante Partners, which has minority stakes in several boutique global investment managers, and Challenger Investment Partners, which primarily manages investments supporting its annuities business.",[],
https://www.reuters.com/business/finance/ubs-ceo-tells-credit-suisse-staff-stay-focused-clients-business-2023-04-06/,UBS CEO tells Credit Suisse staff to stay focused on clients and the business,"













ZURICH, April 6 (Reuters) - UBS (UBSG.S) Chief Executive Sergio Ermotti has told Credit Suisse (CSGN.S) staff it is ""critical"" to remain focused on clients and keeping the business running as the merger of the two banks proceeds, according to an internal memo seen by Reuters.

""We cannot let ourselves get overly distracted by the integration efforts,"" Ermotti said in the memo. ""It's critical for us to remain focused on supporting our clients and maintaining operational excellence.""

Last month, Swiss authorities announced that UBS would buy Credit Suisse in a shotgun merger to stem further banking turmoil after the smaller lender had come to the brink of collapse.

UBS announced last week it was rehiring Ermotti as CEO, its former boss from 2011 to 2020, to steer the takeover which will create one bank with $1.6 trillion in assets and more than 120,000 staff.

In his first communication to Credit Suisse staff after taking over as UBS CEO, Ermotti said there would be ""change and hard decisions"" ahead.

Still, he tried to calm the nerves of anxious employees worried about massive lay-offs and upheaval ahead.

The bank created by the merger is poised to reduce its workforce by 20%-30%, Swiss daily Tages-Anzeiger reported at the weekend, citing an unnamed senior UBS manager.

UBS Vice Chairman Lukas Gaehwiler told the bank's shareholders on Wednesday that it was too early to speculate about job cuts.

Ermotti asked staff to be patient while the company worked out its next moves.

""While it’s too soon to speculate about the end state of the combined organization, you have my commitment that we will treat all employees of both Credit Suisse and UBS fairly,"" he wrote.

Reporting by John Revill and Oliver Hirt; Editing by Kirsten Donovan











Our Standards: The Thomson Reuters Trust Principles.",[],2023-04-06 00:00:00
https://www.barrons.com/articles/mid-cap-banks-profits-deposits-funding-crisis-5aae9532,"Mid-Cap Banks Face New Pressure on Profits After ‘Crisis,’ UBS Warns","The turmoil that hit regional banks last month appears to have stabilized, but the aftereffects on profitability could last for years.

In a Monday research report, analysts at UBS slashed their forecasts for average earnings per share at banks with midsize market capitalization by 7% and 12% for 2023 and 2024, respectively. The average call for first-quarter profits fell by 4.2%.",['Lawrence C. Strauss'],
https://www.msn.com/en-in/money/news/tcs-ceo-designate-sees-impact-on-some-projects-due-to-credit-suisse-ubs-merger/ar-AA19NCeF,TCS CEO designate sees impact on some projects due to Credit Suisse-UBS merger,"Even as Tata Consultancy Services (TCS) says its exposure to US banks is “immaterial” at less than three percent of revenue, CEO designate K Krithivasan on April 13 said, some discretionary work may be deferred or cancelled by Credit Suisse as merger with UBS progresses.

“Our approach is to stay agile,” TCS management told CNBC-TV18 in an exclusive interaction and added that uncertainty is still lingering and likely to be there for some time. Customers are prioritising some spends over others.

Speaking of specifics, they said manufacturing and auto sectors have seen discretionary projects being put on hold. BFSI is also seeing caution where clients want to spend wisely, outgoing CEO Rajesh Gopinathan said.

""We are not seeing any deal cancellations. Budgets are largely intact and clients want to spend wisely and be cautious for a few weeks,” he added.

Also Read: TCS records all-time high numbers of large deals in fourth quarter

K Krithivasan, who takes over as CEO on June 1, said that some discretionary work may be deferred or cancelled by Credit Suisse as merger with UBS progresses.

“Customers are likely to prioritise certain kinds of projects over others – defer and not cancel. Our thesis is technology spend is quite resilient and customers need that to remain competitive in the marketplace. So, they cannot say that I will not do these kinds of projects; they have to do those projects, they may defer.”

He explained that projects with long return on assets (ROA) timelines are the ones that typically get held. ""Would you call cloud a discretionary project or a non-discretionary? We keep signing cloud deals and cloud deals keep going on. So, each bank and each institution’s situation vary. It depends on where they think there is an immediate opportunity,” he said.

Also Read | TCS Q4 Results: Analysts see limited upside due to near-term uncertainties, expensive valuations

TCS management's remarks come a day after India's largest IT services exporter reported a five percent sequential increase in March quarter net profit to Rs 11,392 crore while the firm flagged worries from its key market of North America.

Events like the fall of Silicon Valley Bank (SVB) and fears of a contagion have impacted client sentiments in North America and the banking, financial services and insurance sector in particular, leading to clients deferring spends, the Tata Group company said.

The company reported revenue growth of 0.6 percent in constant currency terms, which was the slowest since the April-June period of financial year 2021, which is the quarter in which the pandemic hit. Gopinathan conceded that the growth in the topline over the December quarter has been ""weaker than anticipated"" because of the setbacks in North America.

He said the ""negative"" sentiment has led to a situation where discretionary spends are being put on hold by clients, and added that it is ""wait and watch"" in the immediate near-term for them. There have been no project cancellations and the structural story of Indian IT is intact, he added.

Also Read: TCS sees 'disciplined' net addition of 821 employees in Q4, attrition eases to lowest in three quarters

Track latest stock market updates on CNBCTV18.com's blog",[],
https://www.ibtimes.com/ubs-shareholders-weigh-credit-suisse-mega-merger-3683400,UBS Shareholders To Weigh In On Credit Suisse Mega-merger,"UBS shareholders get their first chance to grill the bank's bosses Wednesday over its shotgun marriage to Credit Suisse, done in double-quick time behind their backs.

Switzerland's biggest bank is absorbing its stricken closest domestic rival in a deal stitched together on March 19 out of fears of a global banking crisis if the floundering Credit Suisse went under.

But some UBS shareholders may have concerns closer to home as to what it means for their personal investments now the bank is taking on an institution that repeatedly got itself into trouble.

Shareholders of both banks had no say in the mega-merger, which was engineered behind closed doors by the Swiss government, the central bank and the financial regulators.

Wednesday's annual general meeting takes place in Basel, one of the two birthplaces of UBS along with Zurich.

The AGM is being held in the St. Jakobshalle indoor arena, famously the stomping ground of Swiss tennis great Roger Federer -- Credit Suisse's top brand ambassador.

The meeting will see Dutch chief executive Ralph Hamers bow out. Once the AGM is over, Sergio Ermotti returns as CEO, having been called back to UBS to handle the delicate integration process.

The 62-year-old Swiss banker ran UBS between 2011 and 2020, having been brought in to restructure and stabilise the bank after its state bailout during the 2008 global financial crisis, followed by the 2011 losses of a rogue trader who blew $2.3 billion.

UBS chairman Colm Kelleher said he felt Ermotti would be the ""better pilot"" for the bank's new flight path than the digital transformation-focused Hamers, who will stay on for a handover period.

UBS will become a banking colossus, with $5 trillion of invested assets.

Kelleher has voiced his concerns about not only the execution risks in carrying out the merger but also about the dangers of ""bad culture"" from Credit Suisse, primarily in its investment banking, bleeding into UBS.

There are also the numerous disputes accumulated by Credit Suisse that UBS will have to settle, after having already spent several years settling its own.

Roger Said, director of the Swiss shareholder organisation Actares, said that Ermotti ""will have to put an end to the irresponsible risk culture that has existed for years at Credit Suisse, as well as drastically reduce risky business sectors"".

The annual general meeting comes the day after Credit Suisse held its final AGM before the 167-year-old bank is swallowed up by UBS.

Credit Suisse chairman Axel Lehmann said he was ""truly sorry"" that the national institution could not be saved as he faced angry and tearful shareholders whose money has gone up in smoke.

He said that ""ultimately there were only two options: deal or bankruptcy"".

UBS shares closed up 0.2 percent Tuesday at 18.77 Swiss francs each, while the Swiss stock exchange dropped 0.2 percent.

Credit Suisse shareholders have seen the value of their investment plunge from 12.78 Swiss francs per share in February 2021 to the 0.76 francs they will receive in the $3.25-billion merger.

The Ethos foundation, which represents pension funds in Switzerland and owns stakes in both banks, said Credit Suisse shareholders were mobilising to get UBS to think about giving them more than 0.76 francs per share.

""There are bases being created to potentially go to court to request a review of the exchange ratio,"" its director Vincent Kaufmann told AFP.",['Robin Millard With Nathalie Olof-Ors In Zurich'],2023-04-04 23:42:32-04:00
https://www.usnews.com/news/business/articles/2023-04-05/swiss-regulators-defend-rescue-of-credit-suisse-via-ubs-deal,UBS Confident About Credit Suisse Deal Despite 'Huge' Risk,"GENEVA (AP) — The UBS chairman voiced confidence Wednesday that the Swiss bank will succeed in a government-engineered takeover of hobbled rival Credit Suisse, pledging the deal will reduce costs, benefit shareholders and buttress Swiss finance despite “huge” risks in knitting the global lenders together.

Speaking to UBS shareholders, Colm Kelleher gave an overview of the 3 billion Swiss franc ($3.25 billion) takeover that he said would close in the next few months, alluding to the complexity of the first-ever merger of two “global systemically important banks.”

Swiss government officials and regulators hastily orchestrated the deal that was announced on March 19 after Credit Suisse’s stock plunged and jittery depositors quickly pulled out their money.

Authorities feared that a teetering Credit Suisse could further roil global financial markets following the collapse of two U.S. banks.

“Whilst we did not initiate these discussions, we believe that this transaction is financially attractive for UBS shareholders,” Kelleher said at the annual shareholders meeting in the Swiss city of Basel. “I’m convinced that we made the right choice.""

Political Cartoons View All 945 Images

Kelleher said fully integrating the banks is expected to take three to four years and that while UBS is “laser-focused on integrating Credit Suisse,” there are possible pitfalls.

“There is a huge amount of risk in integrating these businesses,” he said. “But let me assure you, we are doing everything to execute this deal in the best possible way in order not to let it compromise our financial strength or stability.”

UBS executives did not face the same outcry that Credit Suisse shareholders unleashed a day earlier at what was likely the 167-year-old bank’s last annual general meeting. On Tuesday, Credit Suisse Chairman Axel Lehmann acknowledged the anger and apologized for the failures leading up to the bank’s rescue.

The Swiss attorney general’s office has opened a probe into events surrounding Credit Suisse ahead of the UBS takeover, and the executive branch on Wednesday ordered tens of millions in cuts to the bonuses of top Credit Suisse executives.

Swiss regulators, meanwhile, said the takeover was “the best option,” offering the least risk of fanning a wider crisis and damaging Switzerland’s standing as a financial center.

The merger “minimized risk of contagion and maximized trust,"" said Urban Angehrn, chief executive of the Swiss Financial Market Supervisory Authority, or FINMA.

Two other solutions — a takeover by the Swiss government or putting Credit Suisse into insolvency proceedings — had serious drawbacks, he said Wednesday.

Insolvency would have left the functional parts of Credit Suisse in operation as a Swiss-only bank, but one with a “damaged reputation” through bankruptcy, he told reporters in the Swiss capital of Bern. A temporary takeover by the Swiss government would have exposed taxpayers to the risk of losses.

“One can well imagine what devastating effect the insolvency of a big wealth management bank of Credit Suisse AG would have had on Swiss private banking,” Angehrn said. “Many other Swiss banks could have faced a bank run, just as Credit Suisse did itself in the fourth quarter.”

The world’s biggest banks, including Credit Suisse and UBS, are required to submit emergency plans for winding them up if they fail, emerging from international negotiations aimed at preventing a repeat of the 2008 global financial crisis triggered by the failure of globally connected U.S. investment bank Lehman Brothers.

Triggering such an emergency plan “would have achieved its immediate aim” of preserving payments and supporting the economy in Switzerland, Angehrn said.

“But the damage to Switzerland as a place to do business, to the reputation of Switzerland, to tax revenue and jobs, would have been enormous,” he said.

Shareholders did not get to vote on the merger after the Swiss government passed an emergency ordinance to bypass that step.

Kelleher acknowledged that the government-organized deal meant UBS shareholders could not be consulted before the takeover was announced.

“I understand that not all stakeholders of UBS and Credit Suisse are pleased with this approach,” he said.

At the meeting, UBS shareholders approved reelection of the board, compensation for executives and a 10% increase to the 2022 dividend, totaling $7.3 billion after the bank recorded a net profit of $7.6 billion last year.

“We have laid the foundation that now puts us in a position to stabilize Credit Suisse for the benefit of both banks and the Swiss financial center,” Kelleher said.

___

McHugh reported from Frankfurt, Germany.

___

This story has been corrected to show that the UBS shareholder meeting is being held in Basel, not Zurich.","['Associated Press', 'April', 'At A.M.']",2023-04-05 00:00:00
https://www.nytimes.com/2023/04/04/business/dealbook/credit-suisse-shareholders.html,"For Credit Suisse Shareholders, a Wake Followed by Recriminations","At Credit Suisse’s last annual shareholder meeting on Tuesday, senior leaders apologized for failings that led to the Swiss bank’s fire sale last month to its archrival, UBS, at the behest of the Swiss government.

“I apologize that we were no longer able to stem the loss of trust that had accumulated over the years, and for disappointing you,” said Axel Lehmann, Credit Suisse’s chairman.

But many of the nearly 1,750 shareholders at the meeting, held at a hockey arena in northern Zurich, said they felt cheated by the demise of the 167-year-old bank, a pillar of Switzerland’s prized banking industry that was sold for $3.2 billion, a sliver of its market value, to avoid its collapse during a global banking crisis.

“The bank is being taken away from us,” one shareholder said, accusing Credit Suisse management of failing to secure a better price from UBS. Another said, “You can almost taste the feelings of distaste and betrayal here today.”",['Michael J. De La Merced'],2023-04-04 00:00:00
https://seekingalpha.com/news/3954726-automakers-likely-driving-toward-overproduction-ubs,Stock Market Insights,"Javascript is Disabled

Your current browser configuration

is not compatible with this site.",[],
https://markets.businessinsider.com/news/stocks/ubs-reaffirms-their-hold-rating-on-asx-limited-asxff-1032222771,UBS Reaffirms Their Hold Rating on ASX Limited (ASXFF),"In a report released today, Scott Russell from UBS maintained a Hold rating on ASX Limited (ASXFF – Research Report), with a price target of A$70.00. The company’s shares closed last Tuesday at $42.90.

Russell covers the Financial sector, focusing on stocks such as ASX Limited, Challenger Limited, and QBE Insurance Group Limited. According to TipRanks, Russell has an average return of 3.0% and a 62.26% success rate on recommended stocks.

In addition to UBS, ASX Limited also received a Hold from J.P. Morgan’s Siddharth Parameswaran in a report issued on March 28. However, yesterday, Macquarie maintained a Buy rating on ASX Limited (Other OTC: ASXFF).

See the top stocks recommended by analysts >>

Based on ASX Limited’s latest earnings release for the quarter ending June 30, the company reported a quarterly net profit of $0. In comparison, last year the company had a net profit of $0

TipRanks has tracked 36,000 company insiders and found that a few of them are better than others when it comes to timing their transactions. See which 3 stocks are most likely to make moves following their insider activities.

ASX Ltd. engages in operating a securities exchange. Its products and services include listing and issuer services; trading venue; clearing and settlement activities; exchange-traded and over-the-counter products; and information and technical services. The company was founded in April 1987 and is headquartered in Sydney, Australia.

Read More on ASXFF:",[],
https://www.cnn.com/2023/03/19/business/credit-suisse-ubs-rescue/index.html,UBS is buying Credit Suisse in bid to halt banking crisis,"London CNN —

Switzerland’s biggest bank, UBS, has agreed to buy its ailing rival Credit Suisse in an emergency rescue deal aimed at stemming financial market panic unleashed by the failure of two American banks earlier this month.

“UBS today announced the takeover of Credit Suisse,” the Swiss National Bank said in a statement Sunday. It said the rescue would “secure financial stability and protect the Swiss economy.”

UBS is paying 3 billion Swiss francs ($3.25 billion) for Credit Suisse, about 60% less than the bank was worth when markets closed on Friday. Credit Suisse shareholders will be largely wiped out, receiving the equivalent of just 0.76 Swiss francs in UBS shares for stock that was worth 1.86 Swiss francs on Friday. Owners of $17 billion worth of “additional tier one” bonds — a riskier class of bank debt — will lose everything, Swiss regulators said.

Extraordinarily, the deal will not need the approval of shareholders after the Swiss government agreed to change the law to remove any uncertainty about the deal.

Credit Suisse (CS) had been losing the trust of investors and customers for years. In 2022, it recorded its worst loss since the global financial crisis. But confidence collapsed last week after it acknowledged “material weakness” in its bookkeeping and as the demise of Silicon Valley Bank and Signature Bank spread fear about weaker institutions at a time when soaring interest rates have undermined the value of some financial assets.

Shares in the 167-year-old bank fell 25% over the week, money poured from investment funds it manages and at one point account holders were withdrawing deposits of more than $10 billion per day, the Financial Times reported. An emergency loan of nearly $54 billion from the Swiss National Bank failed to stop the bleeding.

But it did “build a bridge” to the weekend, to allow the rescue to be pieced together, Swiss officials said Sunday night.

“This acquisition is attractive for UBS shareholders but, let us be clear, as far as Credit Suisse is concerned, this is an emergency rescue,” UBS chairman Colm Kelleher told reporters.

“It is absolutely essential to the financial structure of Switzerland and … to global finance,” he told reporters.

Desperate to prevent the meltdown spreading through the global financial system on Monday, Swiss authorities initiated the search for a private sector solution, with limited state support, while reportedly considering Plan B — a full or partial nationalization.

“Given recent extraordinary and unprecedented circumstances, the announced merger represents the best available outcome,” Credit Suisse chairman Axel Lehmann said in a statement.

“This has been an extremely challenging time for Credit Suisse and while the team has worked tirelessly to address many significant legacy issues and execute on its new strategy, we are forced to reach a solution today that provides a durable outcome.”

The emergency takeover was agreed to after a days of frantic negotiations involving financial regulators in Switzerland, the United States and United Kingdom. UBS (UBS) and Credit Suisse rank among the 30 most important banks in the global financial system, and together they have almost $1.7 trillion in assets.

Regulators applaud the takeover

Financial market regulators around the world cheered UBS’ action to take over Credit Suisse.

US authorities said they supported the action and worked closely with the Swiss central bank to assist the takeover.

“We welcome the announcements by the Swiss authorities today to support financial stability,” said US Treasury Secretary Janet Yellen and Federal Reserve Chair Jerome Powell, in a joint statement. “The capital and liquidity positions of the US. banking system are strong, and the US financial system is resilient.”

Christine Lagarde, President of the European Central Bank, said the banking sector remains resilient but the ECB stands at the ready to help banks maintain enough cash on hand to fund their operations if the need arises.

“I welcome the swift action and the decisions taken by the Swiss authorities,” Lagarde said. “They are instrumental for restoring orderly market conditions and ensuring financial stability.

The Bank of England said it welcomed the measures taken by the Swiss authorities “to support financial stability.”

“We have been engaging closely with international counterparts throughout the preparations for today’s announcements and will continue to support their implementation,” it said in a statement. “The UK banking system is well capitalized and funded, and remains safe and sound.”

How UBS and Credit Suisse will fit together

The global headquarters of UBS and Credit Suisse are just 300 yards apart in Zurich but the banks’ fortunes have been on very different paths recently. Shares of UBS have climbed 15% in the past two years, and it booked a profit of $7.6 billion in 2022. It had a stock market value of about $65 billion on Friday, according to Refinitiv.

Credit Suisse shares have lost 84% of their value over the same period, and last year it posted a loss of $7.9 billion. It was worth just $8 billion at the end of last week.

UBS CEO Ralph Hamers will lead the newly-combined giant bank. Arnd Wiegmann/Reuters/FILE

Dating back to 1856, Credit Suisse has its roots in the Schweizerische Kreditanstalt (SKA), which was set up to finance the expansion of the railroad network and industrialization of Switzerland.

In addition to being Switzerland’s second biggest bank, it looks after the wealth of many of the world’s richest people and offers global investment banking services. It had more than 50,000 employees at the end of 2022, 17,000 of those in Switzerland.

The Swiss National Bank said it would provide a loan of 100 billion Swiss francs ($108 billion) to UBS and Credit Suisse to boost liquidity.

UBS Chief Executive Ralph Hamers will be CEO of the combined bank, and Kelleher will serve as chairman.

The takeover will reinforce the position of UBS as the world’s leading wealth manager with $5 trillion of invested assets, and boost its ambition to grow in the Americas and Asia. UBS said it expects to generate cost savings of $8 billion per year by 2027. Credit Suisse’s investment bank is in the crosshairs.

“Let me be clear. UBS intends to downsize Credit Suisse’s investment banking business and align it with our conservative risk culture,” Kelleher said.",['Mark Thompson'],2023-03-19 00:00:00
https://nypost.com/2023/03/21/ubs-credit-suisse-takeover-could-layoff-tens-of-thousands/,Credit Suisse rescue reportedly could spur ‘tens of thousands’ of layoffs,"UBS Group’s emergency bailout of struggling lender Credit Suisse reportedly could result in “tens of thousands” of layoffs — and worried bankers are already said to be scrambling to contact recruiters.

The culling is expected to hit hardest at Credit Suisse’s operations in Switzerland and its investment bank, the Financial Times reported, citing sources familiar with UBS’s plans for the firm.

The report said the amount of lost jobs could be “as much as a third” of the 120,000 people employed at the combined operations of Credit Suisse and UBS.

“The takeover threatens job cuts on a scale that the labor market in the banking sector cannot absorb,” the Swiss Bank Employees’ Association said in a Tuesday statement, according to the outlet.

Credit Suisse CEO Ulrich Korner and chair Alex Lehmann told staffers that no decisions have yet been made about potential layoffs.

Separately, a source told Bloomberg that the layoffs could amount to “multiples” of Credit Suisse’s current plan to slash 9,000 jobs, which was already in place before UBS took over the troubled lender.

Rumored layoffs have prompted an “unprecedented flood” of calls from Credit Suisse bankers to corporate headhunters and other firms as they look to secure new gigs ahead of the upheaval, Bloomberg reported, citing interviews with people at more than a dozen firms based in New York, London, Singapore and other cities.

Credit Suisse shares have been under intense pressure in recent days. AFP via Getty Images

One firm in Singapore told Bloomberg it had received calls from approximately 30 private bankers, mostly employed by Credit Suisse, on Monday alone.

A recruiter based in Hong Kong said they had fielded calls from more than 20 senior investment bankers over the last week, while another headquartered in London said inquiries were coming in “all weekend.”

“The best ones at Credit Suisse have probably already left,” Singapore-based recruiter Will Tan of Principal Partners told the outlet.

“There’s definitely not enough to go around for everyone,” Tan added.

UBS described its deal to buy Credit Suisse as an “emergency rescue.” REUTERS

Any ousted workers could face a difficult path to finding another job, given the current turmoil in the US banking system and abroad. Some banks, such as Goldman Sachs, have already conducted layoffs within the last few months.

Shares of Credit Suisse have cratered since last week, when top brass disclosed that they had discovered “material weaknesses” in the firm’s financial reporting over the last two years.

UBS’s government-brokered emergency rescue did little to assuage concerns, as Credit Suisse’s stock cratered by some 55% in the first day of trading after the announcement. UBS shares pared early losses and ended 1.2% higher on Monday.

The admission prompted a crisis of confidence among investors and raised fears of a collapse that could spread further contagion in a banking sector already rocked by the implosions of Silicon Valley Bank and Signature Bank of New York.

Credit Suisse’s struggles sparked fears of economic contagion. REUTERS

“We are encouraging colleagues to continue to the best of their abilities against a difficult backdrop,” a Singapore-based Credit Suisse spokesperson told Bloomberg.

“Ultimately, we will do everything we can to ensure an orderly transition and to serve our clients as best as possible,” the spokesperson added.

UBS reportedly referred to its Sunday statement on the deal when asked for comment about the job situation.

“This acquisition is attractive for UBS shareholders but, let us be clear, as far as Credit Suisse is concerned, this is an emergency rescue,” UBS Chairman Colm Kelleher said in the statement.

“We have structured a transaction which will preserve the value left in the business while limiting our downside exposure,” Kelleher added.

Credit Suisse declined to comment when reached by The Post.

UBS did not immediately respond.","['Social Links For Thomas Barrabi', 'Contact The Author']",2023-03-21 00:00:00
https://www.cnn.com/2023/03/29/business/ubs-new-ceo-sergio-ermotti-intl-hnk/index.html,Sergio Ermotti: UBS brings back ex-CEO to oversee Credit Suisse rescue,"Hong Kong/London CNN —

UBS is bringing back its former chief executive, Sergio Ermotti, to manage the hugely complex and risky task of completing the bank’s emergency takeover of rival Credit Suisse (CS).

The surprise appointment, announced Wednesday, highlights the scale of the challenge facing the Swiss lender as it executes a first-of-its-kind merger of two global banks with combined assets of nearly $1.7 trillion.

The Swiss government engineered the rescue 10 days ago as Credit Suisse teetered on the brink of collapse, a failure that would have rocked a global financial system already reeling from the second-biggest American banking collapse in history.

Ermotti was UBS (UBS) CEO between 2011 and 2020 and is credited with successfully overhauling the bank following its bailout during the 2008 financial crisis. He is seen as a safe pair of hands capable of integrating Credit Suisse and salvaging core parts of its business.

Sergio Ermotti is returning to UBS to lead its merger with Credit Suisse. Jason Alden/Bloomberg/Getty Images/FILE

His second stint in the top job, which begins April 5, means the end of current CEO Ralph Hamers’ tenure after just two and a half years in the role, during which time the bank has delivered successive record results.

Hamers “has agreed to step down to serve the interests of the new combination, the Swiss financial sector and the country,” UBS said in a statement. Hamers will remain at the lender for a transition period.

UBS chairman Colm Kelleher thanked Hamers for his contribution but said the board felt Ermotti was “the better horse” for such a massive integration. “There’s a huge amount of risk in integrating these businesses,” Kelleher said at a press conference.

As a first order of business, Ermotti will need to cut thousands of jobs and downsize Credit Suisse’s investment bank, while aligning it with a more conservative risk culture — a task he is familiar with.

During his previous tenure as CEO, Ermotti “transformed” UBS’ investment bank “by cutting its footprint and achieved a profound culture change within the bank which allowed it to regain the trust of clients and other stakeholders, while restoring people’s pride in working for UBS,” the lender said in its statement.

Kelleher and Hamers both highlighted the cultural differences with Credit Suisse. UBS’ smaller rival has been plagued by scandals and compliance failures in recent years that wiped out its profit and cost several top managers their jobs.

In a fresh blow to Credit Suisse’s reputation, a US Senate investigation published Wednesday found that the bank is complicit in ongoing tax evasion by ultra-wealthy Americans.

“We do not want to import a bad culture into UBS,” Kelleher told reporters, adding that UBS would put all Credit Suisse employees “through a culture filter, to make sure we don’t import something into our ecosystem that causes culture issues.”

‘Call of duty’

Hamers said integrating the banks is something he would have “loved to do,” but that he supported the board’s decision, which was in the best interests of the new entity and its stakeholders — including Switzerland and its financial sector.

The merger is high-stakes for Switzerland’s economy, too. The combined bank’s assets are worth twice as much as the country’s annual output, while local deposits in the new entity equal 45% of GDP — an enormous amount even for a nation with healthy public finances and low levels of debt.

In the Wednesday statement, Kelleher said the deal “imposes new priorities on us,” while supporting UBS’ existing strategy.

He added: “With his unique experience, I am very confident that Sergio [Ermotti] will deliver the successful integration that is so essential for both banks’ clients, employees and investors, and for Switzerland.”

Ermotti told reporters he felt a “call of duty” to accept the role and that during his previous stint as CEO he had believed that an acquisition of this kind was the “right next move for UBS.”

“I always felt that the next chapter I wanted to write back then was a chapter of doing a transaction like this one.”

Ermotti is currently chairman of Swiss Re (SSREF) and intends to step down after the insurer’s annual general meeting next month.","['Michelle Toh Hanna Ziady', 'Michelle Toh', 'Hanna Ziady']",2023-03-29 00:00:00
